mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
3.5329e+06,0.30263,0.99875,280.35,1,1000,1.3863,4.3264e+05,2231.5,6.5128e+08,99.766,9.5643e+06,2.396,0.95471,2.9842,6.215e+06,149,6.215e+06
4.7447e+06,0.75823,0.50265,1.2087,1,1000,1.3863,3.7782e+05,959.97,5.7377e+07,17.873,2.0703e+06,2.9944,4.2483,2.6197,25055,150,25055
1.5e+06,0.49467,0.94176,549.36,1,1000,1.3863,5.1001e+05,9141.9,7.8256e+08,82.768,8.2218e+06,1.3384,3.124,2.9947,3.8659e+07,151,3.8659e+07
2.4352e+06,0.45686,0.39879,0.0078088,1,1000,1.3863,4.2827e+05,5716.6,2.8605e+08,4.4595,9.0853e+06,2.1164,3.9387,2.1629,18662,152,18662
3.0082e+06,0.35135,0.44992,0.51006,1,1000,1.3863,4.9887e+05,2035.1,6.8965e+08,36.236,9.2586e+06,0.40824,0.61742,0.95432,7.6441e+05,153,7.6441e+05
1.7662e+06,0.59044,1,15.374,1,1000,1.3863,3.9709e+05,7564.8,8.9013e+08,3.4456,1.2095e+06,3,4.3257,3,5.0114e+05,154,5.0115e+05
3.5516e+06,0.32123,0.99725,408.2,1,1000,1.3863,5.6631e+05,1354.8,3.3214e+08,4.6757,8.2714e+06,2.8845,3.1965,1.4661,2.8474e+06,155,2.8474e+06
2.9886e+05,0.43829,0.10515,0.095401,1,1000,1.3863,3.3608e+05,10000,2.461e+08,5.7163,7.9625e+06,3,4.5791,0.88713,21769,156,21769
1.3695e+06,0.3845,0.99511,1.9537,1,1000,1.3863,4.4714e+05,696.16,6.9316e+07,48.47,7.3374e+06,2.9909,1.4461,1.4652,37573,157,37573
4.8286e+06,0.30175,0.99985,15.431,1,1000,1.3863,4.602e+05,4763.6,3.2641e+08,54.365,6.5669e+06,1.8,1.6503,0.93644,3.8235e+06,158,3.8235e+06
3.6966e+06,0.30757,0.001006,48.975,1,1000,1.3863,3.1546e+05,116.08,5.5814e+08,7.09,5.3316e+06,1.9463,3.1452,2.2322,10458,159,10458
1.1758e+06,0.93832,0.0029737,2.0719,1,1000,1.3863,5.819e+05,2647.9,2.5011e+08,38.506,6.5081e+06,2.2907,3.0518,2.3649,14170,160,14170
2.5915e+06,0.59664,0.91155,644.56,1,1000,1.3863,5.1838e+05,2333.7,6.0085e+08,91.737,5.0984e+06,0.65615,2.9324,2.995,7.2746e+07,161,7.2746e+07
3.5304e+06,0.30058,0.0043751,387.03,1,1000,1.3863,5.8967e+05,0.18463,1.1122e+08,0.00019856,3.065e+06,1.4457,1.7425,2.4147,16411,162,16411
4.3803e+06,0.33137,0.99725,385.57,1,1000,1.3863,2.4222e+05,5938.3,2.8276e+08,13.307,8.3373e+06,1.2028,0.0033361,1.9589,8.795e+11,163,8.795e+11
3.1098e+06,0.45011,0.45,402.63,1,1000,1.3863,5.2019e+05,9178.8,1.3734e+08,98.919,4.8992e+06,1.5142,2.0248,0.86786,4.3156e+09,164,4.3156e+09
2.6533e+06,0.86443,0.062577,0.49033,1,1000,1.3863,4.7795e+05,4110.2,3.4815e+07,9.3126,8.0452e+06,0.9977,4.104,3,15093,165,15093
2.6738e+06,0.92706,0.99956,627.13,1,1000,1.3863,5.2676e+05,1894.8,1.2373e+08,79.596,8.5535e+06,2.7764,4.9931,0.22346,4.5417e+08,166,4.5417e+08
1.0473e+06,0.89971,0.99731,2.8988,1,1000,1.3863,3.5315e+05,2297,7.3388e+08,2.638,6.8672e+06,1.9097,4.6058,1.4645,29652,167,29652
1.765e+06,0.30169,0.99779,110.7,1,1000,1.3863,4.9351e+05,4371.7,3.7986e+08,27.708,3.1068e+06,2.9632,3.8488,2.998,4.9303e+05,168,4.9304e+05
3.8154e+06,0.79003,0.45,21.272,1,1000,1.3863,3.6355e+05,7080.1,1.4367e+08,67.99,5.5729e+06,2.614,0.41578,2.3087,9.5011e+07,169,9.5011e+07
4.66e+06,0.69085,0.3457,700,1,1000,1.3863,5.4028e+05,2.8867,9.0178e+08,48.566,7.0253e+06,3,2.4943,2.7661,24707,170,24707
2.7067e+06,0.8842,1,81.977,1,1000,1.3863,3.6093e+05,1631.7,8.5626e+08,48.744,8.4733e+06,3,4.2383,3,1.0667e+05,171,1.0667e+05
2.2713e+05,0.99976,0.99608,114.34,1,1000,1.3863,4.7195e+05,1366.4,8.5841e+08,40.575,5.6813e+05,2.9997,4.9834,2.8616,1.4118e+05,172,1.4118e+05
4.4577e+06,0.35244,0.59323,530.73,1,1000,1.3863,4.343e+05,1741.6,7.2862e+08,73.688,6.9671e+06,1.0231,2.8792,2.995,2.0206e+07,173,2.0206e+07
1.6343e+06,0.65179,0.00036303,2.6522,1,1000,1.3863,5.1076e+05,5962.9,4.2552e+08,0.29644,8.8786e+06,2.9444,4.9967,2.9999,8939,174,8939.1
1.4515e+06,0.31596,0.45,61.228,1,1000,1.3863,5.3718e+05,8988,9.3901e+08,34.106,5.4135e+06,2.4463,0.0067891,0.015453,1.3338e+13,175,1.3338e+13
4.312e+06,0.69471,0.30311,0.0088863,1,1000,1.3863,5.7047e+05,1782.1,3.3811e+08,28.33,4.5039e+06,2.6109,3.0321,2.289,27569,176,27569
2.4517e+06,0.3003,0.99468,614.23,1,1000,1.3863,3.8945e+05,9497,8.3534e+07,54.459,8.6083e+06,2.1349,4.9778,2.999,1.1818e+07,177,1.1818e+07
1.3192e+06,0.90312,0.45,621.87,1,1000,1.3863,3.866e+05,4981,4.8745e+08,87.281,9.38e+06,0.68841,0.42776,0.33692,1.1452e+11,178,1.1452e+11
3.1898e+06,0.46177,0.45,9.8652,1,1000,1.3863,2.5588e+05,3939,9.8056e+08,72.499,6.0742e+06,1.9344,4.482,2.4112,52170,179,52170
6.5814e+05,0.32491,0.45,670.58,1,1000,1.3863,4.3535e+05,4334.3,2.442e+08,24.694,89151,1.2869,0.050887,2.01,3.6928e+12,180,3.6928e+12
3.4049e+06,0.99877,0.0034389,0.01156,1,1000,1.3863,5.2597e+05,3596.7,8.7987e+08,9.7719,7.5193e+06,1.1341,4.2501,2.966,22967,181,22967
4.2114e+06,0.3349,0.45,584.78,1,1000,1.3863,2.9671e+05,6504.6,8.5738e+08,94.317,3.2147e+06,0.25311,4.8604,0.1573,2.6944e+11,182,2.6944e+11
2.5503e+06,0.981,0.45,457.42,1,1000,1.3863,5.2259e+05,6014,7.8963e+08,56.784,2.9896e+06,2.3976,0.24782,1.416,1.902e+11,183,1.902e+11
4.516e+06,0.92995,0.45,19.34,1,1000,1.3863,3.0244e+05,8865.6,4.4682e+08,12.02,1.7779e+06,2.448,0.49169,2.01,1.903e+09,184,1.903e+09
1.8464e+06,0.45153,0.45,446.77,1,1000,1.3863,4.8244e+05,8313.6,3.4872e+07,72.309,2.7884e+06,2.2735,4.7856,1.7144,1.4572e+08,185,1.4572e+08
1.5886e+06,0.39224,0.53614,2.0854e-07,1,1000,1.3863,4.0946e+05,45.896,9.2105e+07,99.752,2.048e+06,0.15594,1.6708,2.4207,37887,186,37887
2.8865e+06,0.96135,0.45,188.31,1,1000,1.3863,4.6653e+05,4430.7,4.3332e+08,67.922,9.5938e+06,0.52572,0.96601,2.01,4.9113e+08,187,4.9113e+08
2.4817e+06,0.7626,0.26613,698.37,1,1000,1.3863,5.1006e+05,2885.1,9.48e+08,3.1494,2.1327e+06,0.14746,4.9949,2.4588,1.8271e+09,188,1.8271e+09
2.1587e+06,0.30002,0.0010778,591.88,1,1000,1.3863,3.5318e+05,292.5,4.7234e+08,93.413,5.2395e+06,2.9975,4.9988,2.9985,40369,189,40369
2.0219e+06,0.6336,0.44996,2.2622,1,1000,1.3863,5.7017e+05,7326,5.6745e+08,1.4854,1.5669e+06,2.7515,4.1245,2.0094,99097,190,99097
1.5451e+06,0.98995,0.0022531,405.34,1,1000,1.3863,3.8879e+05,0.15104,5.9728e+07,25.724,1.3262e+06,1.7539,4.5312,1.346,14534,191,14534
7.808e+05,0.99398,0.0043936,614.4,1,1000,1.3863,4.18e+05,8278,8.3701e+08,19.83,7.6979e+05,2.9981,4.9971,2.9999,8.6681e+08,192,8.6681e+08
4.3783e+06,0.72206,0.45,92.6,1,1000,1.3863,3.8969e+05,8350.3,4.6941e+08,86.48,5.8109e+05,1.2413,2.5137,0.6272,8.0807e+10,193,8.0807e+10
5.3294e+05,0.31594,0.60604,2.2914e-07,1,1000,1.3863,3.8308e+05,8112,3.3903e+08,54.021,4.1996e+06,0.55881,3.0873,1.5391,21945,194,21945
3.7675e+06,0.9298,0.45,496.24,1,1000,1.3863,2.9595e+05,5976.5,4.7942e+08,33.591,43351,2.6956,4.6735,2.01,1.0107e+12,195,1.0107e+12
6.0786e+05,0.35144,0.54798,31.918,1,1000,1.3863,5.3124e+05,5074,3.6619e+08,99.558,4.4302e+06,2.3482,3.5755,1.4385,1.0409e+05,196,1.0409e+05
8.8323e+05,0.30026,0.46734,31.293,1,1000,1.3863,5.5958e+05,3536.3,1.2021e+08,51.904,6.6825e+06,1.5658,4.9969,2.8992,21469,197,21469
8.7841e+05,0.30028,0.84973,327.17,1,1000,1.3863,4.797e+05,5713.6,6.2871e+08,30.02,6.7116e+06,2.933,4.9949,2.994,2.5269e+05,198,2.5269e+05
2.068e+06,0.3,0.3839,149.44,1,1000,1.3863,4.5754e+05,14.792,7.1512e+08,0.00010372,8.3928e+06,2.9999,1.764,2.9994,10486,199,10486
3.3266e+06,0.99928,0.40886,4.7898,1,1000,1.3863,5.8806e+05,2073.9,7.6035e+08,8.1971,8.2597e+06,2.8739,2.1294,2.7949,40437,200,40437
4.3484e+06,0.32013,0.4214,699.86,1,1000,1.3863,3.5583e+05,7753.1,1.794e+08,99.763,5.1101e+06,1.993,4.8658,2.9951,1.5493e+08,201,1.5493e+08
3.6595e+06,0.31292,0.99964,236.23,1,1000,1.3863,5.494e+05,702.2,9.8754e+08,93.168,5.4648e+06,2.9384,4.662,2.9961,1.4032e+05,202,1.4032e+05
2.3879e+06,0.63421,0.11021,596.06,1,1000,1.3863,3.9507e+05,0.027702,3.09e+08,79.502,8.3278e+06,3,2.6997,2.9384,7575.1,203,7575.1
8.8526e+05,0.30006,0.0021333,1.4364,1,1000,1.3863,4.9065e+05,913.93,8.2909e+08,0.0019765,2.1965e+06,2.7458,0.88028,1.2801,26873,204,26874
2.5447e+06,0.43333,0.99725,292.72,1,1000,1.3863,3.6251e+05,6299.1,5.5533e+08,0.26632,1.1968e+06,0.071115,0.72904,0.0050382,3.7184e+13,205,3.7184e+13
4.1059e+06,0.74666,0.49731,684.16,1,1000,1.3863,5.8056e+05,9998.8,3.0953e+07,99.688,9.0434e+06,0.92253,4.4096,2.8145,4.8663e+08,206,4.8664e+08
1.5605e+06,0.77715,0.99818,594.87,1,1000,1.3863,4.7214e+05,3788.3,6.3197e+08,99.357,8.3986e+05,2.9978,4.9953,2.9992,2.499e+08,207,2.499e+08
2.3019e+06,0.31488,0.84254,69.974,1,1000,1.3863,3.0025e+05,9990.4,8.4459e+07,34.994,1.4581e+06,1.0243,3.7159,2.9964,2.4797e+07,208,2.4797e+07
2.4379e+06,0.48222,0.45,479.98,1,1000,1.3863,5.6213e+05,6401.9,1.6297e+08,24.877,3.193e+06,1.6977,4.6581,2.01,2.3152e+08,209,2.3152e+08
4.5833e+06,0.99102,0.55261,315.18,1,1000,1.3863,5.6433e+05,10000,7.946e+08,75.266,8.1763e+06,2.7336,3.2202,2.9984,2.2126e+08,210,2.2126e+08
4.1016e+06,0.37992,0.0022396,1.3202,1,1000,1.3863,4.4014e+05,1111.5,9.2236e+08,67.835,3.7815e+06,0.10857,4.9992,1.2436,66834,211,66834
4.8908e+06,0.36575,0.9949,632.54,1,1000,1.3863,2.9957e+05,5743.5,7.6725e+08,76.855,8.061e+06,0.084882,3.9714,2.9932,2.7601e+08,212,2.7601e+08
3.6884e+06,0.64062,0.51806,1.3102,1,1000,1.3863,3.8445e+05,840.27,5.6429e+08,20.046,6.7811e+06,0.78644,2.6357,1.6067,1.1103e+05,213,1.1103e+05
3.1515e+06,0.52125,0.45,356.97,1,1000,1.3863,2.2099e+05,8011.7,6.7858e+08,85.061,1.4453e+06,2.838,0.45779,2.01,6.4297e+10,214,6.4297e+10
3.5435e+06,0.34525,0.45,278.6,1,1000,1.3863,3.4819e+05,6223.9,9.9755e+08,42.04,8.1132e+06,1.552,4.9526,1.1327,5.2018e+07,215,5.2018e+07
3.2591e+06,0.33768,0.97963,699.22,1,1000,1.3863,3.5191e+05,1998.3,9.8605e+08,98.79,4.968e+06,2.9913,4.9998,1.3858,1.5189e+07,216,1.5189e+07
5.2537e+05,0.96867,0.99725,346.15,1,1000,1.3863,2.0897e+05,538.32,1.4091e+08,26.96,5.9419e+06,2.8601,3.4935,2.7428,29280,217,29280
2.3078e+06,0.32008,0.98751,143.47,1,1000,1.3863,3.9035e+05,3683.1,6.5562e+08,61.088,2.0359e+06,2.6482,4.9927,2.992,1.5791e+06,218,1.5791e+06
1.9826e+06,0.35556,0.99725,476.28,1,1000,1.3863,4.0797e+05,538.24,8.6219e+08,5.3245,7.3826e+06,2.6462,2.4682,2.8291,1.784e+05,219,1.784e+05
3.8431e+06,0.99181,0.99454,439.16,1,1000,1.3863,2.1489e+05,47.713,7.4238e+08,55.783,1.1005e+06,2.9847,4.1923,2.9981,2.7743e+05,220,2.7744e+05
8.3379e+05,0.61698,0.45,448.05,1,1000,1.3863,4.3882e+05,4306,7.3073e+08,82.7,3.0808e+06,0.78353,0.47404,2.2548,2.9193e+09,221,2.9193e+09
2.2947e+05,0.59912,0.99999,0.00047112,1,1000,1.3863,3.6093e+05,54.434,7.0059e+08,62.331,2.9086e+06,1.4168,4.6943,3,6298.3,222,6298.3
1.4951e+06,0.99282,0.45,342.73,1,1000,1.3863,2.9701e+05,9366.8,8.602e+08,86.166,3.2633e+05,1.1917,2.3971,2.825,6.1479e+10,223,6.1479e+10
2.9771e+06,0.99924,0.99831,96.923,1,1000,1.3863,3.3278e+05,7496,6.4438e+08,58.307,4.4274e+06,2.9955,4.9997,2.9993,5.8075e+06,224,5.8075e+06
3.0055e+05,0.7285,4.963e-06,651.67,1,1000,1.3863,3.2318e+05,0.040506,7.538e+08,34.192,4.8839e+06,2.9073,1.796,3,5202.9,225,5203
4.5007e+06,0.39153,0.99895,699.89,1,1000,1.3863,4.9161e+05,1973.8,2.1631e+08,73.142,8.6773e+06,2.9685,3.0944,2.9925,6.7489e+06,226,6.7489e+06
4.7409e+06,0.93949,0.99725,482.26,1,1000,1.3863,2.4732e+05,390.24,5.9821e+08,35.493,2.4194e+06,2.0418,2.6439,0.040712,3.7792e+10,227,3.7792e+10
4.6063e+05,0.92638,1.0979e-05,1.5312,1,1000,1.3863,4.2413e+05,6050.2,3.0084e+08,17.51,1.1357e+06,2.5495,4.9997,1.7414,19933,228,19933
3.123e+06,0.79627,0.45251,0.18966,1,1000,1.3863,5.6516e+05,2854.4,8.5181e+08,2.8263,9.9039e+06,2.9516,0.93568,1.2312,1.3283e+05,229,1.3283e+05
1.9126e+06,0.40081,0.45144,1.2673e-05,1,1000,1.3863,4.0038e+05,3257.9,1.7392e+08,5.1959,2.752e+06,1.9301,5,2.1246,17184,230,17184
1.0584e+06,0.68535,0.45,467.66,1,1000,1.3863,2.024e+05,8019.1,4.9743e+08,59.602,8.0857e+06,1.6135,4.3546,2.01,2.4372e+07,231,2.4372e+07
4.7657e+06,0.47427,0.45,331.6,1,1000,1.3863,5.9381e+05,8859.2,2.1387e+08,43.143,8.3089e+06,0.10389,2.2556,0.068973,4.7805e+11,232,4.7805e+11
2.6485e+06,0.85432,0.45,662.84,1,1000,1.3863,5.2986e+05,4530,3.8058e+08,84.92,3.9043e+06,2.7776,3.7042,2.01,3.8033e+08,233,3.8033e+08
2.001e+06,0.52245,0.35284,36.58,1,1000,1.3863,4.9532e+05,9997.1,5.2332e+08,14.557,5.3169e+06,1.3157,1.7219,2.5847,7.7382e+06,234,7.7382e+06
4.3469e+06,0.39663,0.99781,0.7255,1,1000,1.3863,4.0841e+05,6673.2,1.203e+08,89.79,1.9916e+06,2.4404,3.1004,2.9938,63981,235,63981
2.1815e+06,0.31033,0.44983,2.0099,1,1000,1.3863,3.1927e+05,2075.3,8.8991e+08,64.947,3.8127e+06,1.5028,1.3858,2.6006,28049,236,28049
2.0002e+06,0.85066,0.22273,0.0025587,1,1000,1.3863,2.2597e+05,3652.6,2.3428e+08,0.31558,3.1921e+06,1.7847,4.9941,2.9971,6846.9,237,6846.9
3.4982e+06,0.42105,0.99725,200.48,1,1000,1.3863,3.3191e+05,2042.4,7.6722e+08,72.172,9.2885e+06,0.61258,4.8075,0.86241,1.2263e+07,238,1.2263e+07
3.3821e+06,0.91545,0.92068,699.45,1,1000,1.3863,4.9285e+05,5003.3,4.0734e+08,49.079,3.0952e+06,0.54645,4.2479,2.7278,1.783e+09,239,1.783e+09
2.5843e+06,0.90559,0.45,527.01,1,1000,1.3863,4.7503e+05,9868.5,7.6994e+08,96.855,9.8756e+05,2.4887,3.5304,2.9767,9.7093e+09,240,9.7093e+09
4.0943e+06,0.84335,0.99999,315.45,1,1000,1.3863,4.1879e+05,4243,1.0708e+08,86.283,5.076e+06,2.3781,3.8063,2.9954,4.2688e+07,241,4.2688e+07
3.8059e+06,0.7952,0.34587,23.552,1,1000,1.3863,5.1553e+05,4767.5,8.2881e+08,99.664,8.0407e+06,0.78022,4.8837,1.566,1.6525e+06,242,1.6525e+06
2.1147e+06,0.38302,0.99725,164.43,1,1000,1.3863,4.153e+05,4632.9,8.2076e+08,99.535,6.4975e+06,2.8582,0.41395,1.6178,1.3871e+08,243,1.3871e+08
2.1566e+06,0.99967,0.359,0.10965,1,1000,1.3863,4.8158e+05,9347.9,6.8766e+08,69.013,9.1054e+06,2.9956,4.9952,2.552,12396,244,12397
4.9256e+05,0.30152,0.99771,614.82,1,1000,1.3863,2.8257e+05,3386,5.7414e+08,56.119,5.3931e+06,1.6329,2.8356,2.8944,7.9235e+05,245,7.9236e+05
1.7281e+06,0.96158,0.91421,631.04,1,1000,1.3863,3.4452e+05,7416.3,7.0591e+08,11.895,3.8836e+06,1.1119,0.051754,2.9943,7.1788e+11,246,7.1788e+11
4.9254e+06,0.68378,0.45,222.46,1,1000,1.3863,5.2708e+05,9811.8,8.62e+08,84.185,1.6689e+06,0.25146,1.6886,1.1806,2.0328e+11,247,2.0328e+11
2.6422e+06,0.37654,0.50461,2.618,1,1000,1.3863,5.6124e+05,883.93,7.451e+08,99.801,8.0584e+06,1.5865,3.6211,1.6398,61960,248,61960
1.1996e+06,0.81993,0.74334,479.41,1,1000,1.3863,4.125e+05,9559,6.6714e+07,88.086,1.3339e+06,2.9931,1.7494,2.5297,1.7346e+09,249,1.7346e+09
3.4107e+06,0.88191,0.45,318.1,1,1000,1.3863,2.4096e+05,9591.2,1.5294e+08,71.271,4.726e+06,0.45761,0.77776,0.44785,2.37e+11,250,2.3701e+11
2.3237e+06,0.6233,0.46554,83.168,1,1000,1.3863,2.3285e+05,10000,5.0579e+08,11.721,1.3963e+06,1.5901,4.3242,2.2098,1.3904e+08,251,1.3904e+08
2.9468e+06,0.60765,0.41827,8.4168,1,1000,1.3863,3.7956e+05,0.040448,4.1133e+08,0.55978,2.1865e+06,3,2.4658,2.866,11811,252,11811
4.5107e+05,0.68978,0.45,462.11,1,1000,1.3863,5.9615e+05,336.92,4.2428e+08,48.791,6.176e+06,1.47,2.9175,0.41635,1.973e+06,253,1.973e+06
3.1901e+06,0.67619,0.2327,26.166,1,1000,1.3863,2.8555e+05,32.046,3.8067e+08,18.506,8.5855e+06,1.1082,3.7715,2.9874,13275,254,13275
9.8068e+05,0.99984,0.42209,0.049676,1,1000,1.3863,5.4439e+05,785.05,6.1541e+08,18.087,3.5583e+06,2.9999,5,2.832,9843.2,255,9843.3
3.1223e+06,0.99795,0.12175,566.45,1,1000,1.3863,5.391e+05,5827.8,5.8619e+08,23.77,4.8101e+06,2.9988,4.9369,0.22141,1.9279e+10,256,1.9279e+10
4.091e+06,0.4713,0.47866,635.61,1,1000,1.3863,2.9093e+05,2.4301,1.6927e+08,63.309,7.8108e+06,0.63472,0.51785,1.9697,3.6777e+05,257,3.6778e+05
1.1528e+06,0.97904,0.43422,94.068,1,1000,1.3863,2.8529e+05,6.9402,9.366e+07,3.8099,5.8451e+06,2.9999,4.858,3,6000.4,258,6000.4
4.0247e+06,0.37819,0.46842,0.99957,1,1000,1.3863,4.4261e+05,7157.6,4.0156e+08,40.676,7.038e+06,2.3059,4.6112,2.1325,39382,259,39382
2.1743e+06,0.97139,0.4422,295.22,1,1000,1.3863,3.5334e+05,7286.8,8.8729e+08,98.099,2.3352e+06,0.16234,0.70126,1.9997,7.6298e+10,260,7.6299e+10
4.976e+06,0.54869,0.73888,1.4031,1,1000,1.3863,2.3849e+05,3956.1,5.0029e+08,96.456,6.7115e+06,1.9194,4.8848,2.3289,57576,261,57576
2.4111e+06,0.50135,0.45,665.41,1,1000,1.3863,3.1967e+05,5311.3,1.5024e+06,58.218,1.5307e+06,2.6514,2.0219,1.506,1.9456e+08,262,1.9456e+08
4.8164e+06,0.99984,0.45002,241.04,1,1000,1.3863,2.2937e+05,2758.2,2.8704e+08,0.62564,6.1553e+06,1.0823,3.6013,2.0093,9.9194e+07,263,9.9195e+07
2.4662e+06,0.71256,0.46198,0.20643,1,1000,1.3863,5.6755e+05,2.4843,7.0215e+08,2.6944,2.4567e+06,2.2107,3.2694,1.6773,39717,264,39718
1.4313e+06,0.97676,0.45,621.52,1,1000,1.3863,3.19e+05,6504.7,8.914e+08,16.535,8.262e+06,2.5833,1.0496,1.9955,7.7884e+08,265,7.7884e+08
4.9333e+06,0.45469,0.99725,443.42,1,1000,1.3863,4.6228e+05,5464.5,2.5136e+08,88.686,4.7223e+06,0.17759,2.2973,2.619,1.4313e+09,266,1.4313e+09
4.5605e+06,0.30019,0.99619,68.556,1,1000,1.3863,2.6357e+05,8109.2,4.7653e+08,97.709,6.8618e+06,2.8739,3.691,2.9959,1.0222e+06,267,1.0222e+06
2.995e+06,0.60148,0.35704,0.0080306,1,1000,1.3863,3.5068e+05,4991.2,7.635e+08,38.949,9.1978e+06,0.098425,3.6639,1.952,74342,268,74342
3.6733e+06,0.30395,0.84873,633.15,1,1000,1.3863,2.9042e+05,3610.1,3.2459e+08,68.592,8.8046e+06,0.0012546,4.9984,2.0099,8.2401e+07,269,8.2401e+07
7.825e+05,0.99913,0.52068,0.004295,1,1000,1.3863,5.6982e+05,631.55,4.8269e+08,92.341,7.9154e+06,2.9141,1.5144,2.9994,10049,270,10049
3.085e+06,0.32567,2.011e-06,0.65384,1,1000,1.3863,5.3579e+05,3747.6,4.1694e+08,87.875,7.9537e+06,0.5056,4.5781,1.7942,22107,271,22107
1.9777e+06,0.33243,2.3449e-05,1.9484,1,1000,1.3863,3.8617e+05,807.98,7.7507e+08,0.05775,5.706e+06,2.196,5,3,5961.3,272,5961.3
1.0152e+06,0.30982,0.9975,604.57,1,1000,1.3863,4.7812e+05,9609.2,5.4633e+08,74.99,1.9913e+06,2.9939,4.9052,2.8315,2.9682e+07,273,2.9682e+07
2.9018e+06,0.33416,0.99725,399.41,1,1000,1.3863,5.9318e+05,7096.4,1.7547e+08,54.877,1.6528e+06,2.9255,4.6434,2.8753,9.9463e+07,274,9.9464e+07
1.7685e+06,0.72153,0.45,373.1,1,1000,1.3863,3.9756e+05,5351.2,1.9884e+08,13.492,9.1381e+06,1.8695,0.13158,1.594,1.19e+10,275,1.19e+10
2.0272e+06,1,0.18207,0.054619,1,1000,1.3863,4.5621e+05,5725.9,6.7534e+08,64.09,9.6647e+06,3,5,2.4907,9848.8,276,9848.9
7.3723e+05,0.50841,0.40576,239.95,1,1000,1.3863,5.2253e+05,0.054172,9.9977e+08,99.052,2.199e+06,1.0442,2.1563,1.588,25680,277,25680
4.3699e+06,0.3001,0.99924,169.74,1,1000,1.3863,3.4163e+05,2662.3,2.9153e+08,95.058,5.8543e+06,0.0047923,1.4563,2.9966,4.342e+07,278,4.342e+07
4.6389e+06,0.88508,0.99658,28.542,1,1000,1.3863,2.476e+05,9496.8,5.9358e+08,74.33,3.958e+06,2.9997,4.3545,2.9972,2.9729e+06,279,2.9729e+06
2.8567e+06,0.85221,0.99726,133.48,1,1000,1.3863,2.3389e+05,10.504,2.4883e+08,82.064,6.0046e+06,1.2947,3.1279,2.0442,47653,280,47653
3.4581e+06,0.43575,0.26802,0.012605,1,1000,1.3863,5.6367e+05,5588.9,3.3545e+08,42.611,8.6752e+06,2.911,2.6962,0.89062,1.0721e+05,281,1.0721e+05
2.2754e+06,0.65564,0.45487,0.57652,1,1000,1.3863,4.2374e+05,4582.7,4.3032e+08,0.19586,3.4242e+06,2.5839,4.4925,2.1293,20082,282,20082
4.5347e+06,0.49764,0.50001,362.08,1,1000,1.3863,5.1086e+05,3839.4,7.1157e+08,8.2707,4.654e+06,1.5386,3.7662,2.995,7.0187e+07,283,7.0187e+07
1.6309e+06,0.83783,0.45,149.63,1,1000,1.3863,2.0877e+05,8082.8,1.7924e+08,90.946,5.7853e+05,0.49617,0.90802,2.01,4.282e+10,284,4.282e+10
4.7653e+06,0.9993,0.59474,1.4982,1,1000,1.3863,3.747e+05,5722.5,5.6508e+08,14.818,3.4932e+06,2.9963,3.0084,0.0082673,9.0269e+08,285,9.0269e+08
4.3273e+06,0.78357,0.99725,510.53,1,1000,1.3863,2.6054e+05,4967.2,8.0866e+08,57.371,1.6357e+06,2.0048,4.0154,2.4711,2.2408e+09,286,2.2408e+09
1.2911e+06,0.99987,0.99796,371.76,1,1000,1.3863,5.6242e+05,773.79,3.3856e+08,71.556,6.3398e+06,2.9544,4.9938,2.9317,1.4874e+05,287,1.4874e+05
4.7961e+06,0.32118,0.55583,0.035965,1,1000,1.3863,2.9173e+05,6922.7,1.6639e+08,18.304,5.2507e+06,1.7504,3.6201,1.9686,58989,288,58989
1.0587e+06,0.75155,0.00225,75.648,1,1000,1.3863,5.4494e+05,8964,1.8904e+08,7.0322,4.8913e+06,2.2366,4.8657,2.4717,1.3364e+06,289,1.3364e+06
4.4339e+06,0.94397,0.99836,454.05,1,1000,1.3863,5.997e+05,10000,4.4391e+06,55.066,1.7273e+06,2.7089,4.998,2.9188,3.1591e+08,290,3.1591e+08
4.3658e+06,0.72157,0.38059,1.3539e-05,1,1000,1.3863,5.3244e+05,9385.9,1.6952e+08,99.942,9.4433e+06,2.4297,2.3218,0.6094,3.367e+05,291,3.367e+05
5.8534e+05,0.40851,0.29649,77.4,1,1000,1.3863,2.6964e+05,2539.2,6.4094e+08,0.054934,7.9104e+06,2.9999,4.9727,3,9148.4,292,9148.4
3.847e+06,0.9343,0.64277,0.73182,1,1000,1.3863,4.6188e+05,97.139,7.8578e+08,22.351,2.1302e+06,2.6855,2.7378,2.4634,29754,293,29754
2.3021e+06,0.84086,0.45,343.31,1,1000,1.3863,4.0893e+05,3973.6,4.7913e+08,44.29,5.3e+05,2.9817,3.0224,2.01,3.8048e+09,294,3.8048e+09
1.2399e+06,0.30014,0.33008,0.14727,1,1000,1.3863,2.3511e+05,7659.6,6.556e+08,73.481,9.2356e+06,2.9992,4.4943,2.9825,5432.6,295,5432.6
4.8636e+06,0.30092,0.002102,653.29,1,1000,1.3863,2.051e+05,3771.6,1.6784e+08,6.527,2.0791e+06,2.6269,0.73424,0.41986,9.0701e+10,296,9.0701e+10
2.9883e+06,0.67818,0.45,506.97,1,1000,1.3863,2.1584e+05,4693.6,1.5013e+08,0.50289,7.8252e+06,2.9739,2.1353,2.01,1.3607e+08,297,1.3607e+08
