mu,beta,c,epsilon,n,d,f,alpha,a,kA,e_T,e_R,g,b_T,b_R,Error,EntryNumber,error2
3.8505e+05,0.3,0.18383,0.56516,1,1000,1.3863,2.6803e+05,0.00020422,6.3194e+05,100,1966.9,0.39927,0.33352,0.96555,29334,95,29334
4.3137e+05,0.3,0.021973,0.00042386,1,1000,1.3863,2.2503e+05,0.15565,84423,58.91,291.59,0.23316,0.44955,0.66363,1.7361e+21,96,1.7361e+21
4.3987e+05,0.3,0.08311,0.41068,1,1000,1.3863,2.9053e+05,0.12742,1.6294e+05,99.624,642.11,0.31336,0.46387,0.83462,51407,97,51407
5.7395e+05,0.3,0.0073239,0.59822,1,1000,1.3863,2.9108e+05,0.12811,7.9459e+05,72.977,1635.2,0.38655,0.20643,0.60076,2.8555e+05,98,2.8555e+05
5.4402e+05,0.3,0.15308,0.055123,1,1000,1.3863,2.6047e+05,3.3677e-07,9.2242e+05,0.008517,698.06,0.20038,0.4637,0.85871,39589,99,39589
5.9318e+05,0.3,0.083987,0.44917,1,1000,1.3863,2.2489e+05,0.054787,7.6724e+05,92.786,1622.5,0.39905,0.39741,0.79362,46025,100,46025
5.1243e+05,0.3,0.060143,6.3944e-07,1,1000,1.3863,2.5892e+05,1.8263e-08,5.6387e+05,96.188,826.32,0.39997,0.35125,0.87451,24162,101,24162
4.8447e+05,0.3,0.081835,0.21408,1,1000,1.3863,2.0525e+05,0.15306,6.7857e+05,85.05,289.05,0.38619,0.22721,0.86531,3.8542e+19,102,5.046e+20
5.0897e+05,0.3,0.084166,0.24477,1,1000,1.3863,2.3705e+05,0.12479,9.9755e+05,99.71,1635.7,0.30412,0.49718,0.68018,42501,103,42501
4.9119e+05,0.3,0.096547,0.44921,1,1000,1.3863,2.3796e+05,0.079662,9.8605e+05,98.211,1045,0.35072,0.3342,0.99815,56583,104,56584
3.2034e+05,0.3,0.056329,0.0014834,1,1000,1.3863,2.0224e+05,0.010908,1.4087e+05,26.625,1188.4,0.37714,0.38547,0.80227,11878,105,11878
4.3174e+05,0.3,0.08325,0.12311,1,1000,1.3863,2.4759e+05,0.073662,6.5561e+05,61.009,407.18,0.38764,0.38613,0.68485,60584,106,60584
4.1141e+05,0.3,0.18451,0.58778,1,1000,1.3863,2.5199e+05,0.031413,8.6219e+05,7.3656,1476.5,0.39973,0.4303,0.94442,31103,107,31103
5.2769e+05,0.3,0.074473,0.17839,1,1000,1.3863,2.038e+05,0.18992,7.4237e+05,75.299,220.09,0.38726,0.33703,0.65429,2.0478e+20,108,2.0851e+20
3.3961e+05,0.3,0.14265,0.18873,1,1000,1.3863,2.5971e+05,0.038402,7.3072e+05,2.4246,1246.3,0.25568,0.21382,0.61284,74167,109,74168
3.0183e+05,0.3,0.15626,0.00083232,1,1000,1.3863,2.4024e+05,0.18809,7.0058e+05,31.637,581.77,0.26329,0.41085,0.67679,2.3923e+20,110,2.4732e+20
3.8131e+05,0.3,0.185,0.034327,1,1000,1.3863,2.2426e+05,0.10698,8.6023e+05,100,1602,0.3998,0.49977,0.76388,22172,111,22173
5.6755e+05,0.3,0.12786,0.40855,1,1000,1.3863,2.5918e+05,2.0814e-07,9.5154e+05,99.986,140.91,0.4,0.49998,0.81102,2.3814e+05,112,2.3814e+05
3.8642e+05,0.3,0.0017751,0.0016909,1,1000,1.3863,2.7538e+05,0.021798,3.5592e+05,71.247,405.35,0.25947,0.49994,0.60596,29855,113,29855
3.0054e+05,0.3,0.11293,0.5033,1,1000,1.3863,2.2163e+05,0.19431,5.9324e+05,11.315,77.865,0.31195,0.49388,0.89954,1.0222e+06,114,1.0222e+06
3.3398e+05,0.3,0.084556,0.49412,1,1000,1.3863,2.5982e+05,0.12015,5.1643e+05,99.999,1235.3,0.20149,0.40691,0.88433,40851,115,40851
5.9788e+05,0.3,0.18493,0.6,1,1000,1.3863,2.3009e+05,0.00041726,7.9564e+05,0.012553,1992.7,0.34535,0.44737,0.79754,52055,116,52055
4.5332e+05,0.3,0.043292,0.045561,1,1000,1.3863,2.8518e+05,0.11312,1.8676e+05,50.595,664,0.21641,0.21754,0.6258,7.2485e+19,117,2.34e+23
5.5518e+05,0.3,0.10017,0.15586,1,1000,1.3863,2.1739e+05,0.00061808,5.7513e+05,0.011758,1603.8,0.33791,0.32819,0.64,48642,118,48642
5.8796e+05,0.3,0.036877,0.0016515,1,1000,1.3863,2.4974e+05,0.058417,8.7091e+05,98.386,1771.8,0.32462,0.33372,0.61646,54409,119,54409
4.1593e+05,0.3,0.08325,0.14937,1,1000,1.3863,2.2138e+05,0.006926,4.5112e+05,82.465,906,0.20276,0.34211,0.88536,31786,120,31786
4.3565e+05,0.3,0.047413,0.30222,1,1000,1.3863,2.3806e+05,0.18128,7.4084e+05,69.365,1922.3,0.30747,0.47962,0.85334,28086,121,28086
4.0149e+05,0.3,7.5075e-05,0.10951,1,1000,1.3863,2.4987e+05,0.15596,2.0567e+05,100,1314.3,0.4,0.5,0.834,16869,122,16869
5.0174e+05,0.3,0.079101,0.10696,1,1000,1.3863,2.1202e+05,0.13405,3.4665e+05,29.704,992.61,0.26189,0.37494,0.86243,1.1039e+20,123,1.2161e+20
5.1083e+05,0.3,0.08325,0.0088582,1,1000,1.3863,2.8899e+05,0.10028,2.77e+05,6.4932,717.16,0.30679,0.37227,0.72384,3.244e+25,124,3.5779e+25
3.4959e+05,0.3,0.14276,0.37122,1,1000,1.3863,2.2343e+05,0.13258,8.1378e+05,100,735.08,0.35018,0.47319,0.78588,38705,125,38705
4.5363e+05,0.3,0.084741,0.0085303,1,1000,1.3863,2.7672e+05,0.014011,9.5003e+05,0.36603,1499,0.23154,0.28136,0.81595,44546,126,44546
5.3811e+05,0.3,0.12663,0.35879,1,1000,1.3863,2.4182e+05,0.16479,5.2116e+05,1.8913,2000,0.39984,0.5,0.86372,30384,127,30384
3.1654e+05,0.3,0.185,0.2365,1,1000,1.3863,2.831e+05,0.16573,7.0684e+05,100,841.54,0.3284,0.5,1,24267,128,24267
5.8317e+05,0.3,0.062553,0.087975,1,1000,1.3863,2.1095e+05,0.00066645,6.1371e+05,99.999,1276.3,0.4,0.43675,0.77491,24990,129,24990
5.767e+05,0.3,0.18451,0.41185,1,1000,1.3863,2.8288e+05,0.071068,9.7615e+05,27.481,499.64,0.39982,0.49999,0.84446,88910,130,88910
5.4975e+05,0.3,0.084351,0.16257,1,1000,1.3863,2.8208e+05,0.19036,76273,70.662,1864.6,0.39971,0.3564,0.95931,6.3349e+18,131,6.7351e+20
4.405e+05,0.3,0.15188,0.11876,1,1000,1.3863,2.6876e+05,0.04018,3.8085e+05,3.7915,1474,0.20063,0.38822,0.67761,52243,132,52243
3.2527e+05,0.3,0.0029331,2.3828e-08,1,1000,1.3863,2.5739e+05,0.0019961,2.6219e+05,32.454,166.72,0.38846,0.4792,0.6023,23564,133,23564
5.8576e+05,0.3,0.11249,0.16633,1,1000,1.3863,2.5874e+05,0.00013753,8.6098e+05,24.578,1481.9,0.39977,0.5,0.99999,23743,134,23743
3.8928e+05,0.3,1.5823e-06,0.16527,1,1000,1.3863,2.7087e+05,0.19996,6054.9,100,890.45,0.39999,0.49994,1,9379.8,135,9379.8
5.2479e+05,0.3,0.11134,0.48367,1,1000,1.3863,2.8621e+05,0.2,3.3772e+05,100,1969.2,0.38095,0.49993,0.97749,30316,136,30316
5.5792e+05,0.3,0.082242,0.31963,1,1000,1.3863,2.7451e+05,0.14378,7.1747e+05,0.26561,1912.3,0.22599,0.33838,0.75055,95066,137,95067
3.9785e+05,0.3,0.18494,0.36769,1,1000,1.3863,2.0668e+05,0.00061746,2.8166e+05,99.997,1336.9,0.39971,0.49933,1,16322,138,16322
5.371e+05,0.3,0.046771,0.0010044,1,1000,1.3863,2.1534e+05,0.013581,1.5563e+05,0.84705,1871.2,0.20003,0.5,0.83153,20123,139,20123
4.8468e+05,0.3,1.8164e-06,0.4873,1,1000,1.3863,2.5051e+05,0.069413,7.8981e+05,100,1301.2,0.2862,0.5,0.67937,52581,140,52581
3.9607e+05,0.3,0.00041638,0.35771,1,1000,1.3863,2.4113e+05,0.1704,9.3511e+05,93.965,964.59,0.32514,0.21445,0.91036,3.9184e+29,141,4.8566e+30
5.6854e+05,0.3,0.00053108,0.21981,1,1000,1.3863,2.5402e+05,0.0064995,95858,0.16055,934.63,0.39777,0.49999,1,15698,142,15698
4.8522e+05,0.3,0.00059949,0.0021522,1,1000,1.3863,2.5846e+05,0.0011548,6.6018e+05,0.0080294,401.54,0.2155,0.5,0.94304,20582,143,20582
5.5757e+05,0.3,0.084305,0.13811,1,1000,1.3863,2.3775e+05,0.054246,2.4129e+05,99.808,1562.5,0.32483,0.35888,0.72584,38311,144,38311
4.0675e+05,0.3,0.08325,0.095295,1,1000,1.3863,2.9548e+05,0.18392,3.8482e+05,58.618,1851.7,0.23253,0.43903,0.63415,48851,145,48851
4.4415e+05,0.3,0.00021488,0.036661,1,1000,1.3863,2.5709e+05,0.00097593,8.0915e+05,6.2652e-07,561.82,0.4,0.49722,0.99984,14371,146,14371
5.3433e+05,0.3,0.021324,0.5998,1,1000,1.3863,2.1979e+05,0.0092079,8.237e+05,0.021175,1282.3,0.33971,0.42164,0.99907,38012,147,38012
4.7534e+05,0.3,0.084329,0.24094,1,1000,1.3863,2.2152e+05,0.051195,3.3969e+05,99.999,1720.5,0.24543,0.35274,0.88679,33244,148,33244
5.1114e+05,0.3,0.10355,0.46794,1,1000,1.3863,2.9205e+05,0.16123,2.8559e+05,88.714,111.68,0.36528,0.21864,0.89823,2.495e+33,149,7.565e+33
3.7006e+05,0.3,0.07464,0.00020563,1,1000,1.3863,2.1383e+05,3.5294e-05,4.2175e+05,22.967,1368.8,0.39807,0.49996,1,9953.8,150,9953.8
5.0132e+05,0.3,0.00040001,0.52233,1,1000,1.3863,2.9764e+05,0.00033185,4.0089e+05,0.15484,1999.7,0.39892,0.36907,0.87122,35718,151,35718
3.4592e+05,0.3,0.082711,0.33918,1,1000,1.3863,2.4044e+05,0.062584,9.5058e+05,99.998,728.58,0.29139,0.28809,0.62484,92030,152,92031
4.8456e+05,0.3,0.095788,2.6537e-06,1,1000,1.3863,2.7149e+05,0.16354,3.491e+05,96.986,1672.5,0.39999,0.49999,1,18611,153,18611
3.7362e+05,0.3,2.0202e-06,0.52905,1,1000,1.3863,2.3855e+05,0.17989,36218,100,2000,0.36634,0.49989,0.99996,10137,154,10137
5.4786e+05,0.3,0.085087,0.13123,1,1000,1.3863,2.2099e+05,0.072254,8.8788e+05,25.133,80.311,0.25295,0.49007,0.81493,1.4292e+06,155,1.4292e+06
4.4183e+05,0.3,0.15109,0.42529,1,1000,1.3863,2.2298e+05,1.2416e-08,6.3333e+05,100,463.86,0.39998,0.40732,0.69666,79819,156,79819
5.0585e+05,0.3,0.10504,0.59041,1,1000,1.3863,2.8757e+05,0.00063519,97281,77.267,97.131,0.3637,0.20683,0.60031,7.3124e+05,157,7.3125e+05
5.7593e+05,0.3,0.1117,0.5982,1,1000,1.3863,2.7259e+05,0.16612,4.5889e+05,32.72,167.2,0.34804,0.32788,0.67315,1.5184e+06,158,1.5184e+06
5.6414e+05,0.3,0.086464,0.3775,1,1000,1.3863,2.5127e+05,0.1699,9.0461e+05,99.741,502.45,0.32006,0.32086,0.67812,8.2865e+05,159,8.2865e+05
5.3746e+05,0.3,0.18474,0.0011344,1,1000,1.3863,2.2529e+05,0.04639,1.9628e+05,38.694,1285.7,0.20571,0.44818,0.77763,36233,160,36233
5.3861e+05,0.3,0.093992,0.16709,1,1000,1.3863,2.2141e+05,0.00061727,6.7519e+05,77.517,473.61,0.32416,0.37561,0.66915,63563,161,63563
4.7116e+05,0.3,0.081387,0.20827,1,1000,1.3863,2.8448e+05,0.16495,8.4623e+05,54.721,1273.2,0.28405,0.32178,0.87946,6.1622e+18,162,6.2762e+18
3.5974e+05,0.3,0.042746,1.5104e-05,1,1000,1.3863,2.5709e+05,0.00047144,8.6377e+05,9.8238,1652.2,0.39902,0.24243,0.89322,23588,163,23588
